Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
10/31/20 23:25,3,2,4,1,2,1,2,1,1,5,3,8,0,8,2,1,2,2,3,10,36 to 50,Male,649.4
11/01/2020 02:54,2,4,3,5,5,9,6,3,2,9,8,4,6,7,4,7,2,5,7,5,21 to 35,Female,665.4
11/01/2020 03:41,1,2,4,0,4,10,5,1,2,3,7,6,4,8,0,2,1,3,7,10,Less than 20,Female,647.3
11/01/2020 10:25,5,4,5,2,10,10,0,1,1,9,1,10,2,7,10,10,2,6,1,10,36 to 50,Female,661.5
11/01/2020 21:40,3,2,3,5,2,4,3,1,1,7,1,10,3,7,2,5,1,3,1,6,Less than 20,Male,636
11/02/2020 01:34,0,4,3,3,5,1,8,5,2,5,0,1,10,7,7,5,2,10,3,10,Less than 20,Male,641
11/02/2020 03:33,2,2,0,4,4,7,1,5,1,4,1,9,5,6,5,1,2,1,0,3,36 to 50,Female,647.5
11/02/2020 09:24,5,3,5,5,8,3,10,5,1,10,6,6,5,5,8,2,2,3,7,3,21 to 35,Female,699.4
11/02/2020 13:34,3,3,3,2,2,6,0,2,2,2,1,1,5,7,0,2,1,6,1,10,21 to 35,Female,610.4
11/02/2020 14:37,3,4,3,5,8,8,3,5,1,8,4,5,3,7,8,2,2,4,3,5,21 to 35,Female,672.4
11/02/2020 14:48,3,1,1,2,2,3,2,2,1,5,3,7,10,7,1,0,2,8,2,10,36 to 50,Male,681.3
11/02/2020 16:28,3,3,5,5,3,10,2,5,1,8,2,7,5,8,0,1,2,4,1,9,51 or more,Male,696.8
11/02/2020 19:42,5,2,10,10,10,6,9,5,1,5,3,6,10,7,0,0,2,4,7,10,51 or more,Female,755.9
11/02/2020 22:02,2,3,6,5,5,8,2,2,2,6,1,8,10,7,3,4,2,6,2,7,36 to 50,Male,662.8
11/02/2020 22:18,4,3,5,10,8,10,2,5,1,10,3,10,5,9,0,10,1,6,5,4,36 to 50,Female,699.3
11/02/2020 23:34,4,3,1,5,10,3,2,1,1,5,1,7,4,8,0,1,2,7,1,9,36 to 50,Female,676.4
11/03/2020 03:57,1,1,9,10,4,8,2,3,1,10,8,6,2,7,2,0,2,6,6,10,21 to 35,Female,720.2
11/03/2020 07:19,2,1,4,10,10,5,2,0,1,8,4,2,5,6,0,1,2,5,2,10,51 or more,Male,688.6
11/03/2020 09:06,3,4,4,4,9,10,5,2,2,10,5,2,5,7,6,4,2,6,4,6,36 to 50,Female,663.3
11/03/2020 10:16,5,5,7,10,10,10,10,1,2,10,10,10,3,6,5,10,2,10,2,1,21 to 35,Female,693.6
11/03/2020 12:46,2,2,2,4,3,0,6,3,2,4,6,1,1,10,0,3,1,4,4,10,51 or more,Female,628
11/03/2020 22:30,4,3,1,4,3,10,8,3,1,7,9,1,8,6,2,5,2,9,8,4,36 to 50,Female,696.9
11/03/2020 23:55,1,1,1,5,2,3,0,1,2,6,3,3,0,8,2,3,1,10,1,1,Less than 20,Male,597.4
11/04/2020 06:41,0,4,4,5,6,5,0,0,1,5,1,3,0,6,0,3,2,0,0,1,36 to 50,Male,605.5
11/04/2020 06:59,3,4,1,6,8,8,7,2,1,2,1,3,1,8,5,4,1,6,3,4,Less than 20,Female,633.1
11/04/2020 08:01,4,2,10,10,5,5,0,5,1,5,2,6,2,6,0,4,1,5,2,3,36 to 50,Female,667.3
11/04/2020 09:38,4,1,2,8,7,10,4,3,1,4,2,10,1,8,0,5,2,6,6,6,21 to 35,Female,702.5
11/04/2020 15:20,4,1,10,6,4,2,1,5,1,7,7,6,3,5,0,3,2,8,3,10,51 or more,Female,707.9
11/04/2020 21:59,3,3,5,0,10,0,3,1,1,9,5,5,0,8,0,0,2,7,3,10,36 to 50,Female,677.7
11/04/2020 22:32,3,4,6,10,6,6,2,3,2,10,1,5,0,7,10,4,2,8,1,5,36 to 50,Female,643.5
11/04/2020 23:53,4,2,4,10,6,10,4,5,2,6,1,4,10,5,0,0,2,10,10,10,51 or more,Male,722.8
11/05/2020 00:46,4,1,6,5,2,7,2,4,1,5,0,6,1,7,0,1,2,10,0,10,21 to 35,Male,689.6
11/05/2020 02:41,2,1,1,4,2,2,4,1,2,1,3,8,1,6,0,1,2,0,2,5,21 to 35,Female,618.4
11/05/2020 10:02,2,3,3,6,3,4,1,5,1,9,7,9,3,8,1,2,2,3,1,9,51 or more,Male,685.3
11/05/2020 11:44,4,1,3,5,2,5,1,5,1,8,5,10,4,8,5,5,1,3,1,8,36 to 50,Female,665.1
11/05/2020 13:51,2,3,5,8,10,10,5,2,1,7,3,5,5,8,10,2,2,6,6,7,21 to 35,Female,691.3
11/05/2020 17:15,5,4,0,3,4,10,3,1,1,4,1,7,1,7,0,4,1,5,5,2,21 to 35,Male,635.4
11/05/2020 17:43,2,2,10,10,4,6,10,3,1,8,4,5,5,9,0,4,1,10,8,7,21 to 35,Male,713.6
11/06/2020 04:16,2,4,6,4,4,10,0,1,1,3,2,7,3,7,7,0,2,4,2,1,Less than 20,Male,638.8
11/06/2020 11:49,3,3,6,1,1,3,5,0,1,3,0,4,5,8,3,2,1,2,3,8,36 to 50,Male,621.4
11/06/2020 12:48,1,3,2,6,2,3,3,1,1,2,4,6,6,6,0,3,1,1,2,3,21 to 35,Male,616.3
11/06/2020 14:59,5,2,6,8,10,10,3,5,2,7,4,4,7,8,10,3,2,10,8,4,51 or more,Male,703
11/06/2020 15:26,3,1,7,7,10,10,5,2,1,10,5,7,2,9,0,3,2,10,2,10,21 to 35,Female,732.7
11/06/2020 21:57,2,3,1,4,2,3,2,0,1,4,2,1,2,8,1,1,2,1,1,1,36 to 50,Male,610.6
11/07/2020 01:55,3,2,5,6,3,3,5,1,2,5,2,2,5,8,0,3,2,10,8,8,21 to 35,Female,666.9
11/07/2020 15:51,2,4,3,2,3,3,3,0,2,2,3,1,1,7,2,1,2,3,1,2,51 or more,Male,591.7
11/07/2020 16:40,2,4,4,3,3,5,3,4,1,3,2,6,5,4,6,3,1,2,3,9,21 to 35,Male,626.1
11/07/2020 17:09,3,3,0,4,10,5,3,3,1,8,3,7,1,8,0,0,2,10,5,10,36 to 50,Female,700.2
11/07/2020 17:09,2,5,5,3,10,5,10,5,1,7,2,6,10,6,0,3,2,6,6,10,21 to 35,Female,711.5
11/07/2020 17:11,1,5,10,10,10,5,4,5,1,3,3,5,10,5,10,5,1,10,3,10,36 to 50,Female,673.7
11/07/2020 20:25,3,4,2,4,5,8,4,3,1,6,2,10,6,6,6,1,1,9,0,1,Less than 20,Female,649.4
11/08/2020 00:26,2,4,10,10,3,2,10,2,2,5,2,1,5,8,10,1,1,3,10,10,21 to 35,Female,644.6
11/08/2020 02:19,2,2,2,5,6,4,5,1,1,5,1,6,5,6,6,1,2,5,10,3,21 to 35,Female,662.2
11/08/2020 05:12,3,2,2,5,2,5,4,1,1,8,5,10,2,6,6,2,1,4,1,5,36 to 50,Male,640.9
11/08/2020 06:00,1,2,5,5,4,4,2,0,1,5,2,1,2,9,0,0,2,7,1,10,21 to 35,Female,656.7
11/08/2020 08:48,3,2,2,10,10,10,5,5,1,8,10,6,10,7,0,1,2,10,10,10,36 to 50,Male,766.1
11/08/2020 09:33,5,3,4,10,2,7,1,2,1,9,3,5,5,9,3,1,2,7,1,2,21 to 35,Female,681.3
11/08/2020 11:34,4,4,10,6,4,5,3,1,1,5,2,5,1,7,3,0,2,2,1,3,21 to 35,Female,653.7
11/08/2020 14:35,3,2,2,7,5,8,4,5,2,8,0,7,10,6,0,3,2,3,6,7,21 to 35,Female,686.2
11/08/2020 16:44,2,4,1,5,5,1,2,1,2,9,4,1,1,9,10,0,2,10,0,3,51 or more,Female,612.5
11/09/2020 03:21,5,5,5,2,10,10,2,5,2,9,7,10,10,7,10,10,2,10,10,7,36 to 50,Female,698.9
11/09/2020 05:57,1,5,3,2,10,5,2,1,2,5,1,1,2,8,10,8,1,5,1,2,21 to 35,Female,568.1
11/09/2020 06:07,5,2,4,10,10,4,10,2,2,10,4,1,9,8,0,3,2,5,5,10,51 or more,Female,710.9
11/09/2020 06:40,5,2,7,8,10,10,3,5,2,5,5,8,10,7,0,1,2,10,6,10,36 to 50,Female,741
11/09/2020 06:41,2,3,1,1,5,8,2,2,2,2,2,8,1,5,0,5,2,6,1,6,21 to 35,Female,623.3
11/09/2020 06:44,5,3,1,10,10,10,5,3,2,4,6,6,4,7,0,10,2,10,1,8,21 to 35,Female,686.2
11/09/2020 11:54,3,5,10,6,10,5,3,5,2,8,3,4,5,6,0,10,2,5,1,7,51 or more,Female,663.5
11/09/2020 14:30,5,4,2,7,0,5,3,2,1,7,3,10,3,6,10,10,2,10,2,5,21 to 35,Male,647.7
11/09/2020 16:32,5,5,1,5,10,10,0,3,1,5,1,3,10,10,10,10,2,0,0,10,Less than 20,Male,650.5
11/10/2020 04:30,4,1,10,5,10,6,4,3,1,7,4,5,10,7,0,1,2,4,6,10,21 to 35,Female,731.9
11/10/2020 05:51,3,1,2,6,6,10,10,5,1,10,6,10,3,8,0,1,2,1,10,6,36 to 50,Female,736.5
11/10/2020 06:04,3,2,4,4,1,6,2,3,1,3,3,4,5,7,2,1,1,5,1,5,21 to 35,Female,639.9
11/10/2020 08:24,5,3,10,6,5,10,3,2,1,8,4,5,4,9,0,5,2,5,4,4,36 to 50,Female,700
11/10/2020 14:52,4,4,2,2,10,10,3,4,2,6,3,2,0,8,0,3,2,6,10,10,36 to 50,Female,677.1
11/10/2020 18:17,5,5,3,5,3,5,10,0,1,8,3,10,3,7,10,1,2,10,2,5,Less than 20,Female,671.7
11/11/2020 00:28,1,3,2,2,10,10,1,5,2,2,1,6,2,5,0,4,2,2,3,10,36 to 50,Male,645
11/11/2020 01:24,1,5,3,5,8,10,5,3,2,3,3,1,1,8,10,10,2,8,3,5,21 to 35,Female,615.7
11/11/2020 03:32,2,1,0,4,8,4,3,5,1,8,6,10,3,4,0,1,2,10,6,3,51 or more,Male,700
11/11/2020 04:07,3,4,3,2,4,5,2,0,2,2,0,3,7,6,0,3,2,2,1,10,36 to 50,Male,617.4
11/11/2020 04:44,3,3,10,5,5,4,1,5,1,6,0,10,1,6,5,1,2,5,0,10,36 to 50,Male,678.3
11/11/2020 10:25,2,3,7,7,4,10,3,3,2,7,5,6,5,8,3,3,2,4,8,7,51 or more,Female,681.3
11/11/2020 13:03,5,4,9,8,6,5,2,5,1,6,4,10,1,6,0,5,2,8,3,10,51 or more,Female,708.9
11/11/2020 14:17,4,1,3,7,6,5,3,5,1,6,2,9,3,8,0,1,2,6,3,7,21 to 35,Female,705.7
11/12/2020 01:18,2,1,0,4,8,4,3,5,1,8,6,10,3,4,0,1,2,10,6,3,51 or more,Male,700
11/12/2020 10:58,1,0,0,3,2,2,0,2,1,0,1,1,0,10,0,1,1,2,0,1,21 to 35,Female,592.3
11/12/2020 11:03,5,3,3,7,4,4,2,4,1,2,1,10,3,7,2,1,2,8,2,3,21 to 35,Male,675.1
11/12/2020 11:27,1,4,6,4,5,4,1,0,2,2,2,5,1,7,2,5,2,9,1,4,36 to 50,Male,611.2
11/12/2020 11:56,2,2,2,4,2,4,6,2,1,4,0,2,0,5,10,0,2,5,1,3,36 to 50,Male,617
11/12/2020 12:01,2,3,8,7,8,10,3,2,2,3,4,5,10,7,3,3,2,5,4,6,21 to 35,Female,675.8
11/12/2020 13:00,3,3,6,4,3,4,5,5,1,10,7,4,10,6,0,8,2,10,2,10,51 or more,Male,704.3
11/12/2020 14:37,5,4,3,10,3,10,7,4,1,8,3,7,7,8,3,2,2,6,4,5,21 to 35,Female,710.4
11/12/2020 15:02,4,3,10,6,5,3,5,4,1,5,3,2,10,7,0,1,2,10,3,10,Less than 20,Female,712.6
11/12/2020 15:06,3,2,6,5,10,4,0,2,1,5,3,7,0,8,2,3,2,8,2,2,51 or more,Female,667.9
11/12/2020 15:21,4,4,5,8,10,7,5,3,2,8,3,7,4,8,2,2,2,10,2,2,36 to 50,Female,684.9
11/13/20 7:20,0,0,4,10,3,2,10,3,1,5,3,1,4,8,0,2,2,10,6,2,Less than 20,Female,685.4
11/13/20 13:46,5,1,6,10,2,8,10,1,2,10,10,5,10,7,0,1,2,10,10,10,51 or more,Male,745.5
11/13/20 17:51,4,3,3,3,3,2,4,2,2,2,1,1,1,5,2,2,1,4,1,4,51 or more,Female,589.6
11/13/20 19:25,3,4,3,5,2,3,3,1,2,2,3,2,1,9,10,1,2,4,3,6,21 to 35,Female,605.9
11/14/20 0:43,5,3,10,10,2,2,6,3,1,7,0,8,0,7,0,1,2,8,1,1,21 to 35,Male,684.9
11/14/20 2:29,3,2,9,4,7,10,8,2,2,9,7,4,8,8,0,3,2,9,5,6,36 to 50,Female,711.5
11/14/20 7:12,2,4,4,5,3,8,2,0,1,8,2,4,3,6,0,1,2,3,2,8,51 or more,Male,653.3
11/14/20 7:12,5,3,5,6,10,8,4,5,1,9,5,8,2,7,2,2,2,7,6,10,36 to 50,Female,729.1
11/14/20 9:08,5,4,1,5,5,10,6,5,2,6,5,6,5,6,10,3,2,3,3,2,36 to 50,Male,652
11/14/20 11:46,5,3,8,6,8,5,7,3,1,6,6,10,2,6,3,2,2,7,3,8,51 or more,Female,712.3
11/14/20 15:01,2,2,10,8,3,6,3,1,1,7,2,10,2,6,3,5,2,4,1,1,21 to 35,Female,661.3
11/14/20 16:43,4,4,6,9,7,6,6,4,2,5,6,2,2,5,7,8,2,5,6,4,36 to 50,Female,651
11/14/20 18:18,5,1,10,10,10,10,10,5,1,9,7,10,10,7,0,0,2,10,10,10,51 or more,Male,804.3
11/15/20 2:46,5,4,4,5,4,7,2,0,1,8,2,4,4,6,2,0,2,3,2,10,51 or more,Male,666.9
11/15/20 3:06,3,5,3,4,1,10,2,1,1,2,1,3,0,6,4,2,2,1,1,1,36 to 50,Male,608.9
11/15/20 4:48,5,0,10,10,10,10,10,5,1,10,10,10,10,7,0,0,2,10,10,10,51 or more,Male,814.5
11/15/20 10:59,5,2,7,8,3,3,5,2,1,3,6,6,6,6,0,1,2,3,1,2,21 to 35,Female,679.2
11/15/20 13:01,5,0,10,7,9,7,7,5,1,6,6,8,10,7,4,3,2,10,5,10,51 or more,Female,759.7
11/15/20 20:28,5,2,5,5,5,10,5,5,1,8,3,3,5,7,0,5,1,7,3,7,36 to 50,Male,689
11/16/20 5:08,2,5,3,2,6,10,2,3,1,2,1,9,0,6,10,3,2,4,1,2,Less than 20,Female,623.7
11/16/20 5:09,2,3,4,7,5,10,5,1,2,4,3,10,3,8,8,4,2,6,3,3,Less than 20,Female,648.1
11/16/20 5:09,2,5,3,2,6,10,2,3,1,2,1,9,0,6,10,3,2,4,1,2,Less than 20,Female,623.7
11/16/20 5:09,3,3,10,7,4,10,5,0,1,7,1,8,3,7,10,10,2,5,3,10,Less than 20,Female,666.2
11/16/20 5:10,3,3,7,2,6,10,3,2,1,6,5,7,3,9,4,10,2,4,1,7,Less than 20,Female,666.4
11/16/20 5:11,2,4,1,4,2,10,3,0,1,9,2,8,3,8,2,4,2,8,2,2,Less than 20,Female,652.8
11/16/20 5:11,3,2,2,3,3,4,3,1,1,0,1,8,1,7,3,9,2,4,2,3,Less than 20,Female,620.3
11/16/20 5:11,1,4,2,7,1,4,0,0,1,4,3,7,0,5,4,0,2,0,1,2,Less than 20,Female,607.8
11/16/20 5:12,1,5,3,9,7,10,8,3,1,5,2,2,10,6,6,7,2,10,1,1,Less than 20,Female,663.1
11/16/20 5:12,2,4,2,5,2,10,0,0,2,8,1,5,0,7,0,2,1,3,0,3,Less than 20,Female,597.6
11/16/20 5:13,3,3,4,4,2,8,4,1,2,5,1,2,0,8,3,3,2,5,2,5,Less than 20,Female,624.4
11/16/20 5:14,3,2,6,8,7,10,2,0,1,8,1,5,0,7,10,2,2,5,0,3,Less than 20,Female,652
11/16/20 5:14,5,3,4,7,6,10,5,3,1,1,7,9,3,6,2,6,2,7,3,5,Less than 20,Female,691.7
11/16/20 5:16,5,3,10,10,6,10,7,5,2,9,8,10,3,8,0,6,2,10,7,8,Less than 20,Female,741.6
11/16/20 5:17,3,3,1,3,4,10,2,1,2,8,7,7,0,7,0,7,2,5,1,4,Less than 20,Female,638.8
11/16/20 5:18,2,3,4,7,5,10,5,1,2,4,3,10,3,8,8,4,2,6,3,3,Less than 20,Female,648.1
11/16/20 5:19,5,3,4,7,6,10,5,3,1,1,7,9,3,6,2,6,2,7,3,5,Less than 20,Female,691.7
11/16/20 5:20,3,3,10,7,4,10,5,0,1,7,1,8,3,7,10,10,2,5,3,10,Less than 20,Female,666.2
11/16/20 11:23,2,5,10,5,5,5,10,2,2,5,2,3,5,6,10,2,2,10,5,6,21 to 35,Female,653.1
11/16/20 11:47,1,4,1,4,6,5,1,0,2,7,2,6,0,6,4,7,2,4,0,4,36 to 50,Female,595.9
11/16/20 11:55,4,2,0,5,8,7,8,2,1,7,6,6,6,4,3,3,2,5,7,7,36 to 50,Female,695.8
11/16/20 14:35,2,4,2,5,2,10,0,0,2,8,1,5,0,7,0,2,1,3,0,3,Less than 20,Female,597.6
11/16/20 15:21,0,3,0,7,6,5,2,0,2,6,6,1,0,7,0,2,2,10,3,2,21 to 35,Female,625.7
11/16/20 16:47,5,4,3,7,10,8,5,5,1,6,2,3,2,8,0,1,2,4,3,10,36 to 50,Female,702.8
11/17/20 0:27,1,2,8,7,2,5,4,5,1,8,3,2,2,9,2,1,2,5,5,1,21 to 35,Female,675.6
11/17/20 2:00,3,3,4,5,6,6,7,2,2,8,5,1,4,8,8,3,2,8,4,5,21 to 35,Female,654.8
11/17/20 2:46,2,4,2,6,10,5,5,3,1,6,4,6,2,7,6,6,2,7,7,6,21 to 35,Female,670.9
11/17/20 7:39,4,4,3,4,10,10,5,5,2,3,2,7,3,7,9,1,2,4,5,5,36 to 50,Female,662.6
11/17/20 7:46,3,2,2,5,7,7,8,3,1,8,6,1,10,7,2,3,2,5,7,5,36 to 50,Female,700.5
11/17/20 10:40,4,2,2,4,4,10,4,0,2,3,4,5,2,7,4,1,2,5,8,4,36 to 50,Male,650.3
11/17/20 10:55,1,3,10,6,10,4,7,3,1,5,6,6,6,8,0,4,2,4,7,7,21 to 35,Female,706.8
11/17/20 17:37,5,1,0,0,10,6,0,5,1,10,6,10,0,9,0,0,2,0,6,10,51 or more,Female,709.5
11/17/20 18:22,1,5,3,10,5,4,0,5,2,8,1,7,5,7,10,4,2,8,1,3,36 to 50,Female,632
11/17/20 18:57,2,4,8,6,6,6,5,2,1,7,2,5,4,6,0,1,1,4,1,3,Less than 20,Female,651.8
11/18/20 0:03,1,3,1,3,10,7,2,1,1,4,4,1,5,5,10,1,2,3,1,1,21 to 35,Female,620.2
11/18/20 0:37,3,2,5,6,5,7,6,2,2,5,5,5,5,7,0,2,2,5,6,6,36 to 50,Female,677.5
11/18/20 6:09,4,2,10,10,9,10,7,5,1,8,4,10,2,7,0,4,1,10,2,7,Less than 20,Female,727.8
11/18/20 6:09,3,0,6,8,7,10,6,1,1,9,9,8,10,8,10,1,2,4,4,6,Less than 20,Female,720.8
11/18/20 6:09,0,1,3,8,0,7,2,5,1,6,0,10,3,6,0,1,1,0,0,9,Less than 20,Female,651.1
11/18/20 6:11,4,2,10,10,9,10,7,5,1,8,4,10,2,7,0,4,1,10,2,7,Less than 20,Female,727.8
11/18/20 6:11,4,1,9,6,3,10,6,2,1,6,6,10,8,7,8,2,2,8,2,7,Less than 20,Female,714.2
11/18/20 6:11,5,1,5,10,8,10,5,4,2,8,4,10,10,10,2,3,2,10,1,7,Less than 20,Female,733.5
11/18/20 6:11,5,2,4,10,4,10,5,3,1,8,6,7,3,6,4,5,2,6,2,2,Less than 20,Female,693
11/18/20 6:12,4,4,6,10,7,7,7,3,1,5,1,4,6,6,2,2,2,3,2,4,Less than 20,Female,682.2
11/18/20 6:12,3,3,7,10,9,10,3,1,1,8,5,7,0,6,4,3,1,3,2,9,Less than 20,Female,672.6
11/18/20 6:12,0,4,3,8,7,10,5,0,1,0,0,10,8,7,5,7,2,3,1,10,Less than 20,Female,653
11/18/20 6:12,3,2,1,4,8,10,5,1,1,8,6,7,3,7,1,1,2,5,3,7,Less than 20,Female,693.2
11/18/20 6:13,5,3,5,3,7,10,1,4,1,7,3,4,5,8,0,4,2,3,3,7,Less than 20,Female,689.4
11/18/20 6:13,0,1,3,8,5,7,1,5,1,4,1,8,2,6,0,0,2,0,0,6,Less than 20,Female,664.3
11/18/20 6:13,2,4,1,10,10,10,1,5,1,4,1,10,3,7,0,10,2,3,4,1,Less than 20,Female,668.3
11/18/20 6:14,4,1,10,10,10,10,10,5,1,8,2,10,2,7,0,3,2,9,5,7,Less than 20,Female,756.7
11/18/20 6:14,2,2,5,8,3,6,5,1,1,0,2,10,0,7,5,2,1,8,2,2,Less than 20,Female,637.7
11/18/20 6:15,3,4,7,10,8,7,10,2,1,4,2,4,4,6,1,2,2,6,3,3,Less than 20,Female,687.3
11/18/20 6:15,3,4,5,10,10,10,5,4,1,10,6,9,3,7,6,0,1,7,4,10,Less than 20,Female,710.6
11/18/20 6:15,4,2,3,8,0,10,1,0,1,5,0,2,0,7,0,10,2,2,0,2,51 or more,Female,620.8
11/18/20 6:17,5,2,5,10,1,10,6,5,1,9,2,10,2,8,1,1,2,6,1,4,Less than 20,Female,714.4
11/18/20 6:17,4,3,4,7,6,10,5,1,1,10,6,8,6,8,0,1,1,7,2,6,Less than 20,Female,697
11/18/20 6:17,2,3,4,10,10,10,8,0,1,7,10,5,6,8,5,3,1,10,1,4,Less than 20,Female,687.9
11/18/20 7:05,5,2,7,6,2,6,2,1,1,8,1,8,1,8,0,0,2,9,5,5,21 to 35,Male,693.6
11/18/20 8:02,3,3,7,10,9,10,3,1,1,8,5,7,0,6,4,3,1,3,2,9,Less than 20,Female,672.6
11/18/20 9:57,2,3,8,1,1,1,0,1,1,9,0,5,1,6,0,1,2,0,1,6,36 to 50,Male,628
11/18/20 13:25,1,3,6,5,0,1,5,0,1,8,2,3,5,7,0,5,2,7,5,8,21 to 35,Male,653.3
11/18/20 13:29,1,3,4,5,4,2,4,0,1,8,2,2,5,7,0,5,2,5,4,8,21 to 35,Male,649.7
11/18/20 16:56,3,4,10,7,8,10,3,2,2,8,3,7,5,6,2,9,2,10,4,4,36 to 50,Male,676
11/18/20 18:21,2,2,5,1,1,1,0,2,1,9,0,5,0,6,0,0,2,0,0,1,36 to 50,Male,619.5
11/18/20 18:54,5,2,3,3,7,0,4,3,1,2,3,8,0,6,0,2,2,3,2,10,51 or more,Male,667.7
11/19/20 4:19,3,0,6,3,5,4,0,4,2,10,10,2,0,5,0,0,2,4,3,7,51 or more,Female,669.7
11/19/20 6:14,3,4,3,2,7,5,2,1,2,3,2,4,3,8,4,4,2,4,1,4,21 to 35,Female,614.6
11/19/20 6:38,2,1,1,2,5,2,0,3,2,6,3,2,3,7,0,0,1,0,8,3,36 to 50,Female,614
11/19/20 13:20,3,1,10,7,7,3,4,5,1,5,2,5,2,8,0,1,2,3,5,10,36 to 50,Female,706.6
11/19/20 13:54,3,1,10,9,3,3,5,3,1,5,2,3,10,10,0,2,2,3,2,2,Less than 20,Male,691.3
11/19/20 16:33,5,5,4,5,6,10,2,2,1,4,1,6,7,5,0,3,2,3,9,6,21 to 35,Female,680.7
11/19/20 20:39,2,1,6,4,2,4,7,0,2,7,2,5,1,7,4,0,1,10,1,10,21 to 35,Male,638.4
11/20/20 5:54,3,1,2,6,10,10,3,5,1,8,6,10,3,8,0,0,2,5,6,10,36 to 50,Female,736.5
11/20/20 6:10,5,1,7,10,10,10,6,4,2,8,6,8,10,8,10,3,2,6,10,10,51 or more,Male,737.8
11/20/20 8:00,5,5,10,4,10,3,3,5,1,9,9,10,3,6,3,3,2,3,3,4,36 to 50,Female,702.1
11/21/20 13:12,3,2,10,7,6,10,4,2,1,7,3,9,0,8,1,1,2,4,2,7,21 to 35,Male,702.3
11/21/20 15:54,4,1,7,4,1,7,4,0,1,9,8,4,5,7,0,2,1,4,3,8,51 or more,Female,673.9
11/22/20 7:19,4,4,5,4,10,5,3,3,1,7,2,8,4,7,0,2,2,10,1,3,21 to 35,Female,688.3
11/22/20 15:06,4,2,9,6,7,7,4,3,1,8,4,8,8,8,7,2,2,10,3,8,36 to 50,Male,719.1
11/22/20 18:07,1,1,3,6,8,6,5,1,2,7,4,3,5,6,0,0,2,8,3,2,51 or more,Male,661.6
11/23/20 2:27,3,3,5,3,10,10,2,5,2,8,1,4,2,6,10,3,2,4,8,2,21 to 35,Female,651.6
11/23/20 6:49,1,2,4,10,7,10,7,2,1,8,3,1,2,7,2,0,2,6,3,10,21 to 35,Female,695.4
11/23/20 7:49,5,2,10,8,8,3,3,5,1,6,3,3,10,8,0,8,2,7,4,10,36 to 50,Female,718.1
11/23/20 7:51,5,2,10,8,8,3,3,5,1,6,3,3,10,8,0,8,2,7,4,10,36 to 50,Female,718.1
11/23/20 13:52,3,4,1,5,7,4,6,2,2,8,1,9,2,4,8,7,2,10,0,1,36 to 50,Female,623.3
11/23/20 15:15,3,5,0,9,6,10,4,0,2,0,0,1,0,6,10,1,1,7,8,2,36 to 50,Female,593.2
11/23/20 16:53,1,1,5,8,5,10,8,5,1,7,8,1,5,8,10,0,2,10,7,9,36 to 50,Female,717.7
11/23/20 19:28,3,4,3,5,8,3,5,1,2,7,4,2,5,2,7,3,2,4,3,1,21 to 35,Female,616.4
11/23/20 21:45,3,2,3,5,5,10,6,3,2,8,0,10,1,7,0,2,2,4,6,1,36 to 50,Female,670
11/24/20 5:26,2,3,6,5,10,3,1,0,1,9,1,5,10,8,0,2,2,4,4,6,21 to 35,Female,679.4
11/24/20 8:03,4,1,10,10,7,10,10,4,2,10,6,10,10,8,2,7,2,10,6,10,36 to 50,Female,755.2
11/24/20 8:50,3,2,10,6,10,10,5,5,2,7,2,5,5,7,2,2,2,10,3,10,51 or more,Male,713.2
11/24/20 9:10,1,4,2,9,10,5,5,4,1,1,3,4,5,7,8,3,2,8,4,5,21 to 35,Female,663.7
11/24/20 11:50,1,0,2,6,2,10,2,1,2,8,2,8,10,8,0,0,2,3,6,10,36 to 50,Male,685.1
11/24/20 12:10,5,4,6,4,10,10,5,5,1,6,3,10,3,5,1,1,2,3,2,10,21 to 35,Female,712.1
11/24/20 17:14,4,3,2,3,10,4,1,5,2,6,6,5,10,7,0,0,2,9,8,10,36 to 50,Female,704.7
11/24/20 17:14,0,5,7,1,6,7,2,0,2,8,1,5,5,7,7,3,2,3,0,0,21 to 35,Male,601
11/24/20 17:15,0,5,7,1,6,7,2,0,2,8,1,5,5,7,7,3,2,3,0,0,21 to 35,Male,601
11/24/20 17:39,1,3,1,3,10,10,10,3,1,9,2,8,4,6,10,2,2,6,5,5,21 to 35,Female,681.3
11/24/20 18:20,1,4,8,3,5,4,3,2,1,4,1,1,1,5,5,4,2,0,1,7,Less than 20,Female,616.8
11/25/20 4:45,2,2,8,10,4,7,3,1,1,7,2,4,2,7,0,1,2,6,5,5,36 to 50,Female,684.1
11/25/20 5:56,2,4,3,2,2,3,3,5,1,3,2,5,1,7,10,3,1,10,3,9,21 to 35,Female,624.8
11/25/20 5:59,3,1,8,10,6,10,2,3,1,6,1,6,2,7,0,1,2,6,5,4,36 to 50,Female,703.2
11/25/20 11:30,2,1,6,10,4,10,5,5,2,2,5,5,5,6,0,0,2,6,5,6,21 to 35,Female,694.3
